#separator:tab
#html:true
#notetype:Basic
#deck:main
Cartan subgroups, Langlands functorality	representations of the general linear group corresponds to representations of Cartan subgroups.
Semisimple, exclude abelian groups	for example you do not want unipotent subgroups to be counted as a Cartan subgroup
Cofinal, Yoneda object as representative	a collection of finite groups is cofinal if all of the groups in this collection embeds into one of them. Cayley's theorem can then be stated as the collection of finite symmetric groups is cofinal. This is categorically flavored, as the cofinal object is the most free (sort of) object where forgetting parts of the cofinal object gives the relation you want. The cofinal object is an representing object.
Yoneda lemma, enabling a proof sketch for G being isomorphic to the automorphism group of forgetful functors of GSet to Set demonsrating Tannaka duality for G-sets	this is like Cayley's theorem, let C as SetG (maps from G to Set) or GSet, and we have the automorphisms (the group of invertible natural isomorphisms from F to itself, where F is the forgetful functor that sends a GSet to its underlying set) Aut(F) = Set^(SetG)(F,F) = Set^(SetG)(SetG(G, -), SetG(G, -)) = SetG(G, G) = G. Abusing notation for GSet and isomorphisms are the consequences of the Yoneda lemma's lemma.
Schur's lemma; applied on abelian groups we have G abelian, V irreducible, V = W and the nonzero linear map is a scalar multiple of an eigenvalue, therefore the result is that every subspace ofV is invariant, V is one dimensional, take homomorphism to the dual group of the multiplicative complex numbers aka the circle group aka you can use complex exponentials to represent any abelian group	Maps from V to V is G linear for every p if and only if g is in the centre of G, but the centre of G is G for an abelian group
Schur's lemma; applied on abelian groups we have G abelian, V irreducible, V = W and the nonzero linear map is a scalar multiple of an eigenvalue, therefore the result is that every subspace ofV is invariant, V is one dimensional, take homomorphism to the dual group of the multiplicative complex numbers aka the circle group aka you can use complex exponentials to represent any abelian group	Maps from V to V is G linear for every p if and only if g is in the centre of G, but the centre of G is G for an abelian group
Absolute Galois group, example of a profinite group	isomorphic to the group of profinite integers or the inverse limit of the cyclic groups of order prime.
Absolute Galois group, characterises conjugation of the reals	it is the cyclic group of two elements, one is the identity, the other is the complex conjugate.
Etale topology, gives a uniform definition of Galois groups and fundamental groups	this definition is given by Galois connections, Galois groups classifies finite field extensions, fundamental group classifies finite covering spaces, etale morphisms behaves like local homeomorphisms, define etale sheaves and etale covering spaces. The etale fundamental group is defined as the automorphism group of the fibre functor from the category of finite etale covers of X to finite sets. This definition using automorphism groups classify finite etale covers of X. If you pick X as the prime spectrum of a field, you recover the finite separable extension when you apply the definition of a finite etale cover, the etale fundamental group must therefore be the absolute Galois group. Exercise, what about X = complex algebraic varieties (hint: profinite completion of the topological fundamental group). This defines the etale fundamental group of a scheme.
Galois group of of finite field with prime power quotiented out by the same prime, cyclic groups	, this is precisely
Frobenius map, automorphism on finite fields of prime power order p^n	This is an automorphism because automorphism it sends the field to itself, since raising to the p-th power permutes all elements. Repeating the Frobenius map n-times gives identity so it is of order n. The Galois group Gal(F_p/F_p^n) is generated by the single Frobenius automorphism and can be computed as the group Z/nZ.
Frobenius map, profinite integers	If you take the case of the infinite Galois extension, this is not the integers, this is the profinite integers.
Galois correspondence, example of adjoint functors	a pair of adjoint functors between posets.
Ramification, prime ideals, imagine the prime ideals of Z as points on a number line. When we extend to a larger number field, this line is "unfolded" into a higher-dimensional space. The prime ideals in the larger field are also points, but some of them might "pile up" on top of the original prime ideal. In the case of Q(root 5)/Q, the prime (5) splits into (5) twice, which can be visualized as two points "collapsing" onto the original point. This is the geometric intuition of ramification	In algebraic number theory, ramification describes the behavior of a prime ideal p in a number field K when it is extended to a larger number field L. The ideal pO_L​ factors into a product of prime ideals in the ring of integers of L. Ramification occurs when at least one of these prime factors appears with a power greater than 1. This "bunching up" or "confluence" of prime factors is a fundamental concept. For example, in the extension Q(root 5)/Q, the prime ideal (5) of Z"ramifies" as it becomes the ideal (root 5​)^2 in the ring of integers Z[1 + root(5) / 2]
Ramification, domain P^1 as a sphere. The map z to z^2 wraps the sphere around itself twice. The points z=0 and z= infity are ramification points. This is where the wrapping "bunches up," and the pre-image of the image point is not a single point but a single point with multiplicity	For a non-constant morphism of smooth curves f: X to Y, a point p in X is a ramification point if the corresponding map on local rings is not an isomorphism. This is a geometric phenomenon where the map "folds" or "pinches" the curve at a point. The degree of ramification is measured by the ramification index, which is a key invariant. For example, the map f: P^1 to P^1 given by z to z2 is ramified at the point z = 0.
Ramification, real place is a point on a line. A complex place is a pair of points. The ramification of a real place into a complex one can be visualized as a single point on a line "splitting" into two points in a higher-dimensional space	In the theory of valuations, ramification describes the behavior of a place of a number field in an extension. A place can be a prime ideal (finite place) or an embedding into the real or complex numbers (infinite place). Ramification of a finite place means the valuation of an element changes in a non-trivial way, while for infinite places it means a real place becomes a complex one. For example, in Q(root(-1))/Q, the real place of Q is ramified because it becomes a complex place.
Ramification, Galois group as a group of symmetries of the extension. The decomposition group of a prime ideal is a subgroup that fixes the ideal. Ramification means that this subgroup is not trivial, so there are some "symmetries" that leave the ideal unchanged	In a Galois extension of number fields L/K, ramification occurs when the decomposition group of a prime ideal is not trivial. This means that there are elements in the Galois group that fix the prime ideal but not the elements in its ring. This is a subtle but deep concept that links the algebraic properties of the extension to its number-theoretic properties.
Ramification, imagine a sheet of paper. A branched cover is like folding the paper and then projecting it onto a line. The folds are the ramification locus, and the line they are projected onto is the branch locus. The map from the curve to the line is a branched cover that folds the curve at the points where the tangent is vertical	A branched cover is a surjective map of varieties with ramification. The set of ramification points is called the ramification locus, and its image is the branch locus. The map from a variety to its base is a local isomorphism everywhere except at the ramification locus. For example, the map from the curve y^2 = x(x−1)(x−2) to the affine line given by projection to the x-axis is a branched cover.
Ramification, imagine a map from a disk to a disk. A critical point is a point where the map "flattens" or "folds" the disk. The dynamics around this point are very complex and can lead to chaotic behavior	In dynamics, ramification occurs in complex dynamics when a map has critical points. A critical point is a point where the derivative of the map is zero. This is a point where the map "folds" or "pinches." For example, the map z to z^2 has a critical point at z=0.
Ramification, canonical divisor is a geometric object that is a "dual" to the tangent bundle. It is a line bundle that is related to the ramification of the map	The canonical divisor of a curve is a divisor that is related to the ramification of the curve. The degree of the canonical divisor is related to the genus of the curve and the ramification of the map.
Ramification, Hilbert symbol is a "map" that measures the ramification. It is a way of "quantifying" the ramification	The Hilbert symbol is a symbol that measures the ramification of a number field extension. The Hilbert symbol is a key tool in class field theory.
Ramification, Serre duality is a "duality" between two geometric objects. The ramification of the map is a key ingredient in this duality	The concept of ramification is used to formulate Serre duality, which is a duality theorem for coherent sheaves on a scheme. The duality is between the cohomology of a sheaf and the cohomology of its dual.
Ramification, covering space is a "bundle" of spaces. A ramified covering space is a covering space that "folds" or "pinches" at some points	A ramified covering space is a generalization of a covering space. A covering space has the property that the fibers are discrete sets. A ramified covering space has the property that the fibers can have "ramification."
Ramification, moduli space of curves is a geometric object. The ramification of a family of curves is a phenomenon that occurs when the fibers of the family have "non-trivial" automorphisms	The concept of ramification is used to study the moduli space of curves. The moduli space is a geometric object that classifies curves. The ramification of a family of curves is a phenomenon that occurs when the fibers of the family have "non-trivial" automorphisms.
Galois group, polynomial x3−2=0. The roots are primitive roots of unity.The splitting field is L = Q(cube root of 2, omega). The Galois group is Gal(L/Q) is isomorphic to S_3​, the symmetric group on 3 letters. The elements of the group permute the three roots. This can be visualized as the rotations and reflections of an equilateral triangle whose vertices are the three roots in the complex plane. The rotation by 120 degrees corresponds to the automorphism σ that sends cube root of 2 to omega cube root of 2	Galois group is the group of all automorphisms of a field extension L/K that fix the base field K. It is a finite group that encodes the symmetries of the roots of a polynomial. The fundamental theorem of Galois theory establishes a correspondence between the subgroups of the Galois group and the intermediate fields of the extension.
Galois group, covering map p	R→S1 given by p(x)=(cos(2πx),sin(2πx)). The fibers are the preimages of a point on the circle, which are the integer points on the real line: {...,−1,0,1,...}. The deck transformation group is the group of translations by integers, Z. This can be visualized as the integer lattice on the real line, with the group Z acting by shifting the entire line by an integer. The Galois group is this group of shifts:  In topology, the Galois group of a regular covering space E to B is the group of deck transformations of the covering. The fundamental group of the base space, π^1​(B), acts on the fibers, and the group of deck transformations is the group of symmetries of this action.
Galois group, elliptic curve E given by y2=x3−x. The automorphisms of this curve are the "symmetries" of its geometric shape. For example, (x,y)→(x,−y) is an automorphism. This can be visualized as the graph of the elliptic curve (in the real plane), which is a symmetric shape. The group of symmetries that preserve the origin of the curve is the Galois group	For a non-singular projective curve X over an algebraically closed field, its Galois group is a finite group of automorphisms of X. For example, the group of automorphisms of an elliptic curve is a finite group.
Galois group, number field K, the "space" Spec(K) is not a usual geometric space but a set of points (the prime ideals). A finite étale covering corresponds to a finite field extension. The Galois group is the group of symmetries of this covering. This can be visualized as a "graph" where the vertices are the prime ideals and the edges represent how they "split" or "ramify" in a field extension. The Galois group is the group of automorphisms that preserve the structure of this graph	The Galois group of a field K can be generalized as the étale fundamental group of Spec(K), denoted π1et​(Spec(K)). This is a profinite group that classifies all finite étale coverings of Spec(K).
Galois group, a field K, consider the tree of all finite extensions of K. The root is K. The branches from a field L are the extensions of L. The Galois group of the maximal abelian extension of K acts on this tree. This can be visualized as a dendrogram or a family tree, where the Galois group is a group of symmetries that rearranges the branches while preserving the relationships between the fields	A Galois group can act as a group of automorphisms of a rooted tree. The tree represents the field extensions, where each node is a field and the branches are the extensions.
Galois group, the extension Q(i)/Q with Galois group {1,σ}. The prime p=5 splits into ideals (2+i) and (2−i). The Frobenius element for (2+i) is the identity, and for (2−i) it's the identity as well (they are in the same orbit). For p=3, the prime is inert, and the Frobenius element is σ. This can be visualized as a collection of points (the prime ideals), with the Frobenius element acting as a transformation on them. The Galois group is the group of all these transformations	For an abelian extension of a number field L/K, the Galois group is the group generated by the Frobenius automorphisms. The Frobenius element at a prime p of K is the unique automorphism that acts as the p-th power map on the residue field.
Galois group, homological algebra, cohomology groups are built from complexes of modules and measure "cycles that are not boundaries." Consider the module L× and the group G. We can visualize the cohomology group H1(G,L×) as the set of "loops" in a complex of G-modules that cannot be "filled in" or "shrunk to a point." The fact that H1(G,L×) is trivial is a statement that these loops are "fillable."	In homological algebra, the Galois group G=Gal(L/K) acts on the multiplicative group of the field L×. The cohomology group H1(G,L×) measures the "failure" of Hilbert's Theorem 90, which states that any element with norm 1 is of the form σ(x)/x. This is a fundamental result in Galois cohomology.
Galois group, central simple algebra can be thought of as a non-commutative matrix ring. For example, the quaternion algebra. The Galois group is the group of symmetries of the multiplication rule of this non-commutative ring. This is a powerful tool for studying the Brauer group and the arithmetic of number fields	The Galois group of an extension L/K is the group of symmetries of a central simple algebra A over K that splits over L. The algebra A can be viewed as a twisted matrix algebra.
Galois group, spectrum of a field, Spec(K), is just a single point. But the spectrum of its separable closure, Spec(Ksep), is a highly complex topological space. The Galois group is the group of homeomorphisms of this space. This can be visualized as a group that acts on this highly structured set of "points," which are the prime ideals of the separable closure	The Galois group of a field K is the group of continuous automorphisms of the spectrum of the separable closure of K. This is a profound generalization of the classical Galois group.
Galois group, projective line is a circle. The Galois group can be viewed as the group of rotations and other symmetries of this circle. For example, the Galois group of Q(i)/Q acts on the projective line over Q(i) by sending points to their complex conjugates	The Galois group of a field extension can be realized as the group of automorphisms of the projective line P1 over the field that fixes the base field.
Galois group, a vector space over a finite field. We can change the basis of this vector space, and the matrix of a linear transformation changes accordingly. The Galois group can be visualized as a group of transformations that "twist" the scalars of the vector space. This twisting gives rise to new representations, and the Galois group is the group of these twists	In modular representation theory, the Galois group of a field extension acts on the modules over a group ring. The action of the Galois group on the coefficients can change the structure of the module, and this change is described by the Galois group.
Galois group, consider the ring of integers Z[root 2] as a lattice in R2 spanned by (1,0) and (root 2,0). The Galois group of Q(root 2)/Q is the cyclic group of order 2, with the non-trivial element σ(root 2)=- root 2. This can be visualized as a reflection across an axis that passes through the origin, which acts as a symmetry on the lattice	For an extension of number fields, the Galois group acts on the ring of integers as a group of automorphisms. This ring of integers can be viewed as a lattice in a real vector space.
Galois group, pro-finite ring is an inverse limit of finite rings. This can be visualized as a "nested series" of rings, each one fitting inside the previous one, with the Galois group acting as a symmetry group on this entire structure	The Galois group of a field extension is the group of continuous automorphisms of the valuation ring of the separable closure of the field. This valuation ring is a pro-finite ring.
Galois group, can be visualized as a nested set of boxes. The outer box is the field M, the inner box is L, and the innermost is K. The Galois group of M over K is the group of symmetries of the largest box. The normal subgroup is the group of symmetries of the box M that fixes the box L, and the quotient group is the symmetries of the box L over K	The Galois group is the group of automorphisms of a tower of fields. The structure of the group is encoded by the extensions. For example, if we have K in L in M, then Gal(M/K) has a normal subgroup Gal(M/L) with quotient Gal(L/K).
Galois group, groupoid is a category where all morphisms are isomorphisms. The Galois group can be seen as the group of automorphisms of the groupoid whose objects are the field extensions of K and whose morphisms are the K-algebra isomorphisms	The Galois group can be thought of as the automorphism group of an object in a category. For a field extension L/K, the Galois group is the automorphism group of the functor from the category of K-algebras to sets.
Galois group, a prime p in Z and the extension Q(root -19​)/Q. The prime p can split into two primes, or remain inert. This can be visualized as a graph with two "nodes" for the prime ideals above p, with the Galois group acting as the group of symmetries of this graph	The Galois group of a field extension can be the group of symmetries of a graph. For example, the graph of prime ideals lying over a given prime.
Frobenius element, consider a prime p in Z. It corresponds to a "point" on the "number line" Z. In an extension like Q(i)/Q, the prime p either splits into two points, remains one point, or ramifies. The Frobenius element can be seen as a shift operator that sends points in the fiber above p to their conjugates. Artin reciprocity is the law that says the "average shift" over all primes is a predictable global quantity that only depends on the idele class group	For an extension of a global field, the Frobenius element is a canonical generator for the decomposition group of a prime. It acts on the residue field by raising to the power of the size of the residue field. Artin reciprocity connects the global behavior of these local operators.
Isbell adjunction, visual interpretation of localisation in commutative algerbra	one can do localising via Isbell adjunction. Localisation can be seen as a restriction to the complement of subspace Y included into X such that elements of multiplicative subset S vanish when you localise at S. This looks like zooming in onto the space, but only seeing the surroundings. So you only see what is nearby in neighbourhood but not what the object is, compare this quotient where you see what is inside the thing, everything else vanish. In commutative algebra side, it means the relation is equal and made zero, in geometry it means what you see is left because that is the curve = 0. This motivates the name localisation.
Ring, two operations	a ring can viewed as a commutative group under addition, and a monoid under multiplication.
Ring, number system	the basic example of a ring is the integers. In fact, the ring is the initial object in the category of commutative rings. This means I can represent every other ring by a ring homomorphism that forgets certain properties of the ring. The prime spectrum of the ring of integers, Spec Z, is therefore the final object in the category of (affine) varieties (or for more general constructs). This means when I draw a picture of a scheme, I can forget parts of the scheme to get back Spec Z.
Ring, function space	a ring can be viewed as a set of functions from a space to a field, addition and multiplication are defined pointwise. This is the ontology required for polynomial rings. Recall that polynomials are raised to integer powers.
Ring, linear operator algebra	Consider linear operators acting on a vector space or a module. Addition is the sum of operators, multiplication is composition of operators.
Ring, closure axiom	one of the nice properties inherited from the ring of integers is the closure property. When one add, subtract, or multiply elements of the ring, then it will still be a ring element. This is the closure property of rings.
Ring, division free domain	Start with a field, remove requirement for multiplicative inverses
Ring, scalars on modules	Ring elements act as scalars on modules, generalising vector spaces
Ring, contains ideals	Rings contain ideals that capture the essence of divisibilities and factor rings or quotient rings. In fact, from the perspective of algebraic number theory, one can take integral closure to obtain unique prime factorisation of ideals.
Ring, ring of integers as infinite number lines and Gaussian integers as 2D lattice	The rings of integers of number fields are higher-dimensional generalizations, like a 2D lattice for the Gaussian integers, which still retain the essential arithmetic structure of addition and multiplication.
Ring, enabling zero divisors	Rings allow product to be zero. This leads to nonunique factorisation. This is associated with the characteristic of th ering.
Rings, integer characteristic	Number of times to add multiplicative identity to itself to get additive identity. Example in Z_2, 1 + 1 = 0.
Ring, geometric point	a ring may be designed to be a locally ringed space with nformation associated with a point in geometric space
Ring, as a group object	Group object in the monoidal category of abelian groups
Ring, endomorphism ring	a ring can be viewed as a set of endomorphisms (structure preserving maps) of an abelian group, addition is pointwise sum of maps, multiplication is their composition
Finite module, chain condition	the ascending chain condition on submodules satisified if the ring is Noetherian.
Finite module, projective object in category of modules	a projective object in the category of modules, means suitable lift exists.
Finite module, applications to rings as actions	finite modules are the multiplication table of a ring, module elements are multiplied by the ring elements
Finite module, vector space	generalisation of finite dimensional vector spaces. In general, modules are generalisations of finite dimensional vector spaces. Therefore, one can also think of representation theory as maps from groups to modules.
Finite module, homomorphic image of free module	Homomorphic image of free module of finite rank, "quotient" of free module
Finite module, spanning set	a finite module has a finite spanning set
Finitely presented module, finite descriptions	Finite generators, finite relations. Computational.
Finitely presented module, kernel of map	Kernel of map between two modules of finite rank
Finitely presented module, double finiteness	Finite generating set, and finite relations. More subtle than finitely generated.
Finitely presented, quotient	Quotient of finitely generated free module, submodule of relations is also finitely generated
Finitely presented module, vector space with relations	finitely presented module is a generalization of a finite-dimensional vector space where the "basis vectors" are subject to a finite number of linear relations (over a ring instead of a field).
Finitely presented module, projective	Over a Noetherian ring, a finitely presented module is a projective module.
Finitely presented module, flatness and projective	module is finitely presented and flat if and only if it is projective.
Finitely presented module, coherent sheaf	finitely presented module corresponds to a coherent sheaf
Finitely presented modules, coherent sheaf categories	category of finitely presented modules is equivalent to the category of coherent sheaves on a ring's spectrum
Ideal, subring with absorption	Assume two sided, coefficient r in R, a in I, ar in I, ra in I, two sided
Ideal, kernel of homomorphism	Kernel of ring homomorphism always an ideal of ring R
Ideal, element generator	Principal ideal, generated by one element, multiples of a in the ring
Ideal, equivalence class partition	ideal I in ring R define equivalence classes of cosets, forming quotient ring R/I, elements form r + I, mod out an ideal to create new a simpler ring
Ideal, lattice operations	meet is intersection of ideals, join is their sum
Ideal, primitive element in domain	Prime ideal, product of two elements in ideal, at least one of its elements must be, generalising prime number
Ideal, maximal, consider case of Z/2 versus Z/4	Maximal ideal, not properly contained in any ideal, maximal means what can be made into a unit is made into a unit or invertible, largest possible quotient rings aka fields, Z/2 is a field, everything is invertible, (2) has identified all even numbers so elements are {0,1}, Z/4 is not a field, not maximal, {0,1,2,3}, still cannot find inverses for 2b = 1 (mod 4).
Ideal, local geometry	Prime ideal, irreducible algebraic variety, this forms prime spectrum
Ideal, sheaf stalk	Ideal is stalk of sheaf of ideals on a topological space
Ideal, encoded by morphisms	implicitly defined by morphism properties, example kernels of morphisms (ring homomorphisms in category of rings) means morphisms encode ideals
Ideal, filters for ring operation	Ideals absorb under multiplication, stronger than simple additive subgroup
Ideal, radical	Radical ideal, raised to some power fall into the ideal.
Ideal, filter in order	In poset of ideal, maximal ideals are maximal elements
Ideals, representation of module	Ideal, submodule of a ring, ring as module over itself
Ideal, direct limit	Direct limit of a system of principal ideals or a colimit.
Ideal, annihilator of a module M	set of all elements of ring R that multiply with every element of module M to produce 0.
Ideal, cokernel	cokernel of inclusion map I in R is quotient ideal R/I for abelian categories
Ideal, finitely generated	finitely generated ideal, written as finite sum of principal ideals
Ideal, primary as fuzzy points	A primary ideal is a proper ideal Q such that if a product ab is in Q and a is not in Q, then some power of b is in Q. Visual Intuition: Primary ideals are like "fuzzy points" or "infinitesimal neighborhoods" around a point. The radical of a primary ideal is a prime ideal, which means it is a point with some "fuzzy" information attached to it.
Tensor product, universal bilinear map	Vector space with bilinear map, factors uniquely through it
Tensor product, free vector space modulo relations	Take free vector space V * W, mod out subspace generated by relations that enforce bilinearity, distributive law and constants
Tensor product, basis construction	set of all formal products form basis for tensor product, simple extension of basis so dimension of tensor product is simple product of dimension
Tensor product, representation of multilinear maps	space of all bilinear maps from dual to underlying field
Tensor product, functor	bifunctor from category Module to itself, take pair of spaces to tensor product, pair of linear maps to tensor product map
Tensor product, modules over commutative ring	Replace vector space with module, Cartesian product becomes tensor product
Tensor product, algebras	use (a ** b)(a' ** b') = aa' ** bb'
Tensor product, adjoint functor	left adjoint to hom functor, for hom in R as inner product form (U * V, W) = (U, (V, W))
Tensor product, product in monoidal category	associative and commutative binary operation defining products in monoidal categories
Tensor product, colimits	Tensor product of modules, colimit over diagram with bilinearity relations
Tensor product, global section space considering tangent spaces	Tensor product of tangent spaces at a point, space of tensors at that point
Tensor product, space of sections of product bundle	Tensor product of two vector bundles over manifold is new vector bundle, fibres are tensor products of the original fibres
Tensor product, operation of coherent sheaf	Tensor product of coherent sheaf is a coherent sheaf
Tensor product, combine spaces	Topological tensor product is a topological vector space that is formed from two topological vector spaces
Tensor product, commutative product in cohomology	cup product turns cohomology group into a graded ring, ring multiplication is tensor product
Tensor product, machine learning	tensor, multi dim array of number, tensor product, operation for combining these arrays
Tensor product, generalises bilinear forms	Turns bilinear forms on V cross W into linear maps on V tensor W
Tensor product, two affine lines over the complex numbers, A_C1​=Spec(C[t]) and A_C1​=Spec(C[u]). Their product is the affine plane AC2​=Spec(C[t] tensor_C ​C[u]). This tensor product is isomorphic to C[t,u]. Geometrically, this is a literal multiplication of two lines to form a plane, but the tensor product provides the algebraic machinery for it. It's how we build higher-dimensional spaces from lower-dimensional ones	The tensor product of two schemes X and Y over a base field k, denoted X ×_k ​Y, is a scheme whose ring of functions is the tensor product of the rings of functions of X and Y. Specifically, for affine schemes Spec(A) and Spec(B), their product is Spec(A tensor_k ​B). This construction allows us to "multiply" geometric objects.
Tensor product, two representations of a group G, say the cyclic group C_2​={e,a} acting on two 1-dimensional vector spaces, V1​ and V2​, over a field of characteristic 2. The action is given by matrices. The tensor product is a new representation on the space V1​⊗V2​ which is 1-dimensional. The matrix for the action of a on the tensor product is the product of the matrices for the action of a on V1​ and V2​. This is a way of "multiplying" the representations, which is a powerful way to understand the structure of the group	The tensor product of modules is a key operation in modular representation theory. For two modules M and N over a group algebra kG, their tensor product M tensor_k ​N is a new module over kG with the diagonal action g(m tensor n)=gm tensor gn. This construction allows us to build new representations from old ones, and it is a key tool for understanding the structure of representation blocks.
Tensor product, imagine two curves C1​ and C2​ that both project to the same line L. The fiber product C1 ​cross_L ​C2​ is a new curve whose points are pairs of points (p1​,p2​) from C1​ and C2​ that map to the same point on L. This is like a "pullback" of the two curves. For example, if we take two lines that intersect at the origin in the plane, their fiber product over the origin is just the origin itself. This is a very powerful way to capture how two geometric objects relate to a common base	The fiber product of two schemes X and Y over a base scheme S, denoted X cross_S ​Y, is a scheme that captures the "intersection" or "common parts" of X and Y over the base S. It is a generalization of the tensor product of rings. For affine schemes, Spec(A) and Spec(B) over Spec(C), the fiber product is Spec(A tensor_C ​B).
Tensor product, a line bundle on a manifold, which is a collection of lines attached to each point of the manifold. For example, the tangent bundle of a circle is a line bundle. The tensor product of two line bundles is a new bundle where the line at each point is the tensor product of the two lines. For example, if we take the tangent bundle of a circle and tensor it with itself, we get a new bundle. This is a way of "squaring" a line bundle	tensor product of line bundles is a key operation. For two line bundles L and M on a scheme X, their tensor product is a new line bundle L tensor {O_X} ​​M. This operation corresponds to multiplying the sections of the line bundles.
Tensor product, the character of a representation is a function on the group that tells us about the trace of the matrices. We can visualize the characters as functions on a graph of the group. The tensor product of two representations corresponds to a new character which is the product of the two original character functions. This is a way of "multiplying" the functions on the group	the character of a tensor product of representations is the product of the characters of the individual representations. The character X_{V tensor W} ​(g)= X_{V​(g)} X_{W​(g)}. This is a very powerful property that allows us to compute the character of a new representation by simply multiplying the characters of the old ones.
Tensor product, two topological spaces, say two circles. The tensor product of their chain complexes gives us the chain complex of the torus. The homology of the torus is the tensor product of the homologies of the circles. This is a way of "multiplying" the spaces in a homological sense. The tensor product of the chain complexes is a combinatorial object that tells us about the holes of the product space	The tensor product of chain complexes is a key construction in homotopy theory. It is used to compute the homology of a product of spaces. The Eilenberg-MacLane space K(A,n) has a homology group that is the tensor product of the homology of the space with a module.
Tensor product, two dynamical systems, one on a circle and one on a line. The topological entropy measures how fast the number of orbits grows. The tensor product is a new system on a cylinder. The topological entropy of the cylinder system is the sum of the entropies of the circle and the line. This is a way of "adding" the complexity of two systems	The topological entropy of a tensor product of dynamical systems is the sum of the topological entropies of the individual systems. This is a measure of the complexity of the combined system.
Tensor product, an elliptic curve over the real numbers. It can have a number of connected components. If we extend the base field to the complex numbers, the curve becomes a torus. This is a change of base. The tensor product of the scheme of the elliptic curve with the scheme of the complex numbers is the new scheme. This is a way of "multiplying" a real object with a complex one	The tensor product of schemes over different fields is a way to change the base field. For a scheme X over a field k and a field extension L/k, the new scheme is X cross_Spec(k)​ Spec(L). This is a fundamental construction for studying schemes over different fields.
Tensor product, polynomial ring in three variables. We can build a chain complex for it by taking the tensor product of three simple chain complexes, one for each variable. The resulting complex has a nice combinatorial structure. This is a way of "multiplying" the one-variable problems to get a multi-variable one	The Koszul complex is a chain complex that is a tensor product of simpler complexes. It is a fundamental tool for computing the homology of a module over a polynomial ring.
Tensor product, a collection of indecomposable modules for a group algebra. We can form a new ring where the elements are formal sums of these modules. The multiplication in this ring is the tensor product of the modules. This is a way of turning the category of modules into an algebraic object that we can study with the tools of ring theory	The Green's ring of a group algebra is a ring whose elements are the isomorphism classes of finitely generated modules. The addition is the direct sum, and the multiplication is the tensor product.
Quotient ring, form of the elements of the cosets of ideal	for the cosets of the ideal, the elements are of a form a + I
Quotient ring, definition of set via equivalence classes	set of all equivalence classes under a equivalent to b if and only if a - b is in I where I is an ideal
Quotient ring, partition of ring	Partition ring into disjoint coset, each coset has a ring structure
Quotient ring, kernel of homomorphism	a quotient ring isomorphic to the image of a ring homomorphism, where the ideal is the kernel of the homomorphism
Quotient ring, modulo ring	ring modulo an ideal denoted R / I, example Z/2Z, generalising modular arithmetic from integers to any ring
Quotient ring, homomorphic image	homomorphic image of the canonical projection map from R to R/I
Quotient ring, measure of collapse	degree which ring collapses when elements ideal are treated as zero
Quotient ring, data structure	modelled as data structure representing a ring with a zero out property for all elements in the ideal
Quotient ring, construction of field	field constructed by quotienting ring with maximal ideal
Quotient ring, collapse elements of ideals, example of ideal like a line passing through the origin, quotient ring collapses the plane along this line	"collapsing" all the elements of an ideal I in a ring R to zero. The elements of the quotient ring are the cosets of the ideal. Visual intuition: Think of a plane (the ring R). An ideal I is a line passing through the origin. The quotient ring R/I is like collapsing the plane along this line, creating a new, smaller space
Quotient ring, kernel as set of things you cannot tell apart	kernel is the set of elements that are mapped to zero. Visual intuition: The kernel is the "set of things you can't tell apart" after a transformation.
Quotient ring, quotient module is collapsing vector space onto line	vector space M. A subspace N is a line. The quotient module is like collapsing the vector space along this line.
Isotone Galois connection, adjoint functors	adjoint functors between two posets
Isotone Galois connection, order preserving maps	pair of order preserving maps between two posets
Isotone Galois connection, duality of lattices	establishes poset duality
Isotone Galois connection, special case of categorical adjunction	categories are ordered sets, so Galois connections are special case of adjunctions
Antitone Galois connections, order reversing duality	order reversing maps between two ordered sets
Antitone Galois connections, contravariant duality	contravariant adjunction, reverses direction of inequalities
Antitone Galois connection, generalises annihilators and ideals	generalises annihilators in linear algebra, and ideal in ring theory
Torsion in commutative algebra, module element annhilation	module element annhilated by nonzero element
Torsion in commutative algebra, finite order	all elements of finite order
Torsion, measure of locality	measures the extent a module is local, nonzero ring element can act as local zero
Torsion, kernel of localisation is field of fractions is torsion submodule	torsion submodule is the kernel of the natural map from a module to its localization at the zero ideal, which is the field of fractions of the ring.
Torsion, decomposition	"finite part" of a finitely generated module over a principal ideal domain (PID), as per the Fundamental Theorem of Finitely Generated Modules.
Torsion, dual of torsionfree, definition of torsionfree module	conceptual dual of a torsion-free module, where every non-zero element of the ring acts injectively
Torsion, collapsed structure	"collapsed" or "simplified" structure where elements are not unique, but are identified via a non-zero annihilator.
Torsion, homological invariant	homological invariant captured by the Tor functors, which measure the extent to which tensor products fail to be exact.
Torsion, measure of non-flatness	how far a module is from being a flat module, a module whose tensor product with other modules preserves exact sequences.
Torsion, injective from annihilated	boundary phenomenon in a module, where the behavior of its elements changes from "injective" to "annihilated."
Torsion, classification purposes via decomposition	primary tool for classifying modules over rings, particularly PIDs, by decomposing them into a free part and a torsion part
Projective module, direct summand of free module	direct sum of projective module and another module forming a free module
Projective module, lifting property	lifts surjective module homomorphism module M to module N and any homomorphism projective module P to module N using ring homomorphism from projective P to module M. Very similar to direct sum definition.
Projective module, split short exact sequence	projective if every 0 -> K -> M -> P -> 0, is split exact aka M is isomorphic to direct sum of K and P
